479,11:50,Adelaide Utd,Brisbane Roar,2.20,3.00,2.40,1.80,1.55
109,13:20,Japonya,Umman,1.05,6.25,12.50,,
110,14:00,Güney Kore,Kanada,1.20,4.30,8.00,,
113,19:30,Ukrayna (U21),Belarus (U21),1.35,3.60,5.50,,
114,20:00,Sırbistan (U21),Norveç (U21),1.50,3.30,4.30,1.55,1.80
115,20:00,Ermenistan,Karadağ,3.20,2.90,1.85,1.45,1.95
116,20:15,Portekiz (U21),Çek Cumhuriyeti (U21),1.55,3.30,4.00,,
117,20:30,Avusturya (U21),İspanya (U21),4.30,3.30,1.50,1.60,1.75
118,22:00,Cordoba,Mallorca,2.00,2.90,2.80,1.40,2.05
119,22:00,Libya,Tunus,5.50,3.60,1.35,,
101,22:45,Çek Cumhuriyeti,Norveç,1.75,3.10,3.30,1.40,2.05
102,22:45,K. İrlanda,Azerbaycan,1.40,3.50,5.00,1.40,2.05
103,22:45,Romanya,Polonya,2.60,2.80,2.20,1.35,2.15
120,22:45,Danimarka,Kazakistan,1.10,5.50,10.00,1.80,1.55
121,22:45,İngiltere,İskoçya,1.20,4.30,8.00,1.65,1.70
122,22:45,Fransa,İsveç,1.10,5.50,10.00,1.80,1.55
123,22:45,Malta,Slovenya,10.00,5.50,1.10,1.70,1.65
124,22:45,(5H) San Marino,Almanya,3.50,5.50,1.35,,
125,22:45,Slovakya,Litvanya,1.20,4.30,8.00,1.55,1.80
126,23:35,Honduras,Panama,1.70,3.10,3.50,,
130,01:00,A.B.D.,Meksika,2.30,2.90,2.40,,
131,01:30,Goias,Joinville,1.70,3.10,3.50,1.60,1.75
132,01:30,Regatas,Paysandu,1.45,3.40,4.60,1.70,1.65
133,02:00,Trinidad & Tobago,Costa Rica,4.30,3.30,1.50,,
134,07:00,Kashiwa,Shonan,1.55,3.30,4.00,,
135,08:00,Kashima,Vissel Kobe,1.85,3.20,2.90,,
136,09:00,Sagan Tosu,Hiroshima,2.60,2.90,2.10,,
137,09:00,Yokohama Marinos,Niigata,1.75,3.10,3.30,,
138,09:35,Cc Mariners,Wellington Phoenix,2.10,3.10,2.50,2.05,1.40
139,11:50,Melbourne Victory,W. Sydney,1.85,3.20,2.90,2.05,1.40
258,12:30,Dardanelspor,Batman Petrolspor,1.70,3.00,2.60,,
140,13:00,Kawasaki,Urawa,2.80,3.00,1.95,,
260,13:00,Yomraspor,Pazarspor,1.80,3.10,2.35,,
261,13:00,12 Bingolspor,Düzyurtspor,1.90,3.10,2.20,,
262,13:00,Diyarbekirspor,Payasspor,1.65,3.10,2.65,,
263,13:00,Elaziz Bld.Spor,Denizli Bsb.Spor,1.35,3.30,3.90,,
264,13:00,Orduspor,Sakaryaspor,3.50,3.30,1.40,,
265,13:30,Çatalcaspor,Kemerspor 2003,1.70,3.00,2.60,,
266,13:30,Derincespor,Türk Metal Kırıkkalespor,2.05,3.00,2.05,,
267,13:30,Erbaaspor,Bodrum Bld Bodrumspor,2.20,3.10,1.90,,
268,13:30,Halide Edip Adıvarspor,Düzcespor,1.75,3.10,2.45,,
269,13:30,Manisa Bşb.Spor,Kırıkhanspor,2.25,3.10,1.85,,
270,13:30,Tire 1922,Dersimspor,1.55,3.20,2.90,,
271,13:30,Yeşil Bursa,Silivrispor,2.30,3.00,1.85,,
272,13:30,Bayrampasa,Afyonspor,2.45,3.10,1.75,,
273,13:30,Maltepespor,Ankara Atriyespor,1.95,3.10,2.15,,
274,13:30,Muglaspor,Bergama Bld.Spor,1.70,3.00,2.60,,
275,13:30,Orhangazispor,Darica Genclerbirligi,1.90,3.10,2.20,,
276,13:30,Tarsus Id.Yurdu,Sultanbeyli Bld.Spor,1.45,3.10,3.40,,
141,15:00,Swindon,Charlton,2.90,3.00,1.90,1.65,1.70
142,15:00,Elche,Valladolid,2.10,2.80,2.70,1.50,1.85
143,15:30,Dunfermline,Dundee Utd,2.80,3.20,1.90,,
144,16:00,Newport County,Carlisle,3.30,3.20,1.70,1.80,1.55
145,16:00,Güney Afrika,Senegal,2.30,2.70,2.50,,
146,16:00,Uganda,Kongo,1.70,3.00,3.60,,
147,17:00,Spal 2013,Brescia,1.60,3.20,3.75,1.65,1.70
148,18:00,Bromley,Boreham Wood,2.60,2.90,2.10,1.70,1.65
149,18:00,Dagenham & Red,Gateshead,1.60,3.30,3.60,1.70,1.65
