527,01:00,Aldosivi,Defensa Justicia,2.50,2.70,2.30,1.35,2.15
528,01:00,Gremio,Sport Recife,1.40,3.50,5.00,1.55,1.80
529,03:15,Atl Tucuman,Union Santa Fe,1.80,2.90,3.30,1.40,2.05
400,22:00,Norwich,Mk Dons,2.10,3.10,2.50,1.95,1.45
401,22:30,Blackburn,Oldham,2.90,3.00,1.90,1.60,1.75
402,22:30,Chelsea,Oxford,2.00,3.20,2.60,1.75,1.60
403,22:30,Crewe,Chesterfield,2.10,3.10,2.50,1.70,1.65
404,22:30,Everton,Blackpool,1.85,3.20,2.90,1.70,1.65
405,22:30,Luton,Millwall,2.60,2.90,2.10,1.65,1.70
406,22:45,Brighton,Leyton Orient,1.90,3.00,2.90,1.70,1.65
407,22:45,Cambridge,Scunthorpe,2.90,3.20,1.85,1.70,1.65
408,22:45,Cheltenham,Bolton,2.90,3.20,1.85,1.70,1.65
409,22:45,Colchester,Charlton,2.70,3.00,2.00,1.70,1.65
410,22:45,Derby County,Mansfield,2.20,3.10,2.40,1.75,1.60
411,22:45,Doncaster,Port Vale,2.10,2.90,2.60,1.65,1.70
412,22:45,Exeter,Swindon,2.70,3.00,2.00,1.75,1.60
413,22:45,Leicester,Walsall,2.00,3.00,2.70,1.70,1.65
414,22:45,Mittresbrough,Shrewsbury,2.20,2.90,2.50,1.55,1.80
415,22:45,Newport County,Afc Wimbledon,3.00,3.10,1.85,1.65,1.70
416,22:45,Northampton,West Ham,1.90,3.00,2.90,1.75,1.60
417,22:45,Portsmouth,Bristol Rovers,2.70,3.00,2.00,1.70,1.65
418,22:45,Stevenage,Southend,2.50,2.90,2.20,1.70,1.65
419,22:45,Stoke,Bury,2.70,3.00,2.00,1.70,1.65
420,22:45,Swansea,Plymouth,2.00,3.00,2.70,1.70,1.65
421,22:45,West Brom,Gillingham,2.30,2.90,2.40,1.65,1.70
422,22:45,Wolves,Accrington,1.80,3.20,3.00,1.75,1.60
423,22:45,Dundee Utd,Dunfermline,1.35,4.00,5.00,2.05,1.40
424,22:45,Annan,Montrose,1.60,3.40,3.50,2.05,1.40
425,23:00,Barnet,Peterborough,2.70,3.20,1.95,1.95,1.45
426,00:15,Criciuma,Ceara,1.85,2.90,3.20,1.55,1.80
427,00:15,Oeste,Avai,1.95,2.80,3.00,1.40,2.05
428,00:15,Tupi Mg,Regatas,2.30,2.90,2.40,1.70,1.65
429,01:30,Vila Nova,Brazil de Pelotas,1.65,3.10,3.75,1.60,1.75
430,02:30,Bahia,Sampaio Correa,1.10,5.50,10.00,,
431,02:30,Joinville,Bragantino,1.55,3.30,4.00,1.45,1.95
432,02:30,Londrina Pr,Atletico Go,1.85,3.00,3.10,1.40,2.05
433,02:30,Nautico,Goias,1.60,3.20,3.75,1.60,1.75
434,02:30,Paysandu,Parana,1.70,3.10,3.50,1.50,1.85
435,02:30,Vasco da Gama,Luverdense,1.35,3.60,5.50,1.60,1.75
436,13:00,Gamba Osaka,Shimizu,1.45,3.40,4.60,,
437,13:00,Omiya,Yokohama,1.40,3.50,5.00,,
438,13:00,Erzurum Bşb.Spor,Zonguldak Kömürspor,1.40,3.30,4.30,,
439,13:00,Ofspor,Kahramanmarasspor,2.25,3.00,2.10,,
440,13:00,Sivas Bld.Spor,Pendikspor,1.70,3.00,3.00,,
441,13:00,Hatayspor,Eyupspor,1.45,3.20,4.00,,
442,13:30,Anadolu Uskudar,B.Cekmece Tepecikspor,1.90,3.00,2.55,,
443,13:30,Bucaspor,Amed Sportif,2.65,3.00,1.85,,
444,13:30,Fatih Karagümrük,A. Selçukspor,1.70,3.00,3.00,,
445,13:30,Fethiyespor,Nazilli Bld.Spor,1.70,3.00,3.00,,
446,13:30,Keciorengucu,Istanbulspor,2.65,3.00,1.85,,
447,13:30,Kocaeli Birlikspor,Hacettepe,1.60,3.10,3.30,,
448,13:30,Aydinspor 1923,Sariyer,2.05,3.10,2.25,,
449,13:30,İnegölspor,Gümüşhanespor,2.55,3.00,1.90,,
450,13:30,Karsiyaka,Tokatspor,1.15,4.00,7.50,,
451,13:30,Kastamonuspor 1966,Bugsasspor,2.20,3.10,2.10,,
452,13:30,Kayseri Erciyesspor,Etimesgut Bld.Spor,4.50,3.40,1.35,,
453,13:30,Kirklarelispor,Nigde Bld.Spor,2.00,3.10,2.30,,
454,13:30,Tuzlaspor,Menemen Bld.Spor,2.30,3.10,2.00,,
456,18:30,Slovakya (U21),İskoçya (U21),1.40,3.50,5.00,,
457,19:00,Ankaragucu,1461 Trabzon,1.30,3.50,4.90,,
458,22:15,Greece,Belarus,1.50,3.10,4.75,1.40,2.05
459,22:30,Hartlepool,Rochdale,3.60,3.30,1.60,1.85,1.50
460,22:30,Reading (Res),Yeovil,1.95,3.00,2.80,1.75,1.60
461,22:30,Sunderland (Res),Notts County,2.10,2.90,2.60,1.70,1.65
462,22:45,Carlisle,Fleetwood Town,1.90,3.00,2.90,1.70,1.65
463,22:45,Grimsby,Sheffield Utd,2.70,3.00,2.00,1.65,1.70
464,22:45,Morecambe,Bradford,3.20,3.30,1.70,1.75,1.60
465,22:45,Southampton (Res),Crawley,1.40,3.50,5.00,1.75,1.60
466,22:45,Wycombe,Coventry,2.40,2.90,2.30,1.70,1.65
467,22:45,Holland,Belgium,2.50,3.10,2.10,1.65,1.70
468,11:50,Melbourne City,Newcastle Jets,1.30,4.30,5.00,2.30,1.30
469,18:00,Italy (U20),Germany (U20),2.00,3.00,2.70,,
470,18:00,Qatar,Russia,3.50,3.10,1.70,1.55,1.80
471,20:00,Almanya (U21),Türkiye (U21),1.10,4.30,9.00,,
472,22:45,İngiltere (U21),İtalya (U21),1.85,3.00,3.10,,
473,23:30,Kolombiya,Şili,1.80,3.20,3.00,1.70,1.65
474,02:00,Uruguay,Ecuador,1.45,3.40,4.60,1.55,1.80
475,02:30,Union Espanola,Everton de Vina,1.40,3.50,5.00,,
476,02:30,Paraguay,Peru,1.60,3.20,3.75,1.50,1.85
477,02:30,Venezuela,Bolivya,1.45,3.40,4.60,1.85,1.50
478,02:45,Brezilya,Arjantin,1.80,3.10,3.10,1.45,1.95
479,11:50,Adelaide Utd,Brisbane Roar,2.00,3.20,2.60,1.80,1.55
101,22:45,Çek Cumhuriyeti,Norveç,1.75,3.10,3.30,1.40,2.05
102,22:45,K. İrlanda,Azerbaycan,1.40,3.50,5.00,1.40,2.05
103,22:45,Romania,Poland,2.60,2.80,2.20,1.35,2.15
104,20:00,Hırvatistan,İzlanda,1.30,3.75,6.25,1.65,1.70
105,20:00,Türkiye,Kosova,1.05,6.25,12.50,2.30,1.30
106,22:45,Galler,Sırbistan,2.00,2.90,2.80,1.45,1.95
107,20:00,Bulgaristan,Beyaz Rusya,1.85,3.00,3.10,1.40,2.05
108,22:45,Yunanistan,Bosna Hersek,2.20,2.80,2.60,1.35,2.15
