401,20:00,Varbergs,Assyriska,1.70,3.10,3.50,1.60,1.75,2-0,4-0
402,21:00,Bolton,Blackpool,1.60,3.30,3.60,-,-,1-0,1-0
406,21:30,Luton,West Bromwich,1.50,3.60,4.00,-,-,0-0,2-0
407,21:30,Peterborough,Milton Keynes,2.10,3.10,2.50,-,-,0-1,0-1
408,21:45,Wimbledon,Plymouth,1.75,3.20,3.20,-,-,0-1,2-1
409,21:45,Bradford,Bury,1.80,3.20,3.00,-,-,2-0,2-1
410,21:45,Bristol Rovers,Yeovil,1.50,3.30,4.30,-,-,0-0,0-0
411,21:45,Carlisle,Blackburn,1.70,3.20,3.30,-,-,1-0,2-0
412,21:45,Charlton,Crawley Town,1.40,3.50,5.00,-,-,0-1,0-2
414,21:45,Chesterfield,Accrington,1.70,3.20,3.30,-,-,0-3,1-4
416,21:45,Coventry,Northampton,2.20,2.90,2.50,-,-,2-1,3-1
418,21:45,Fleetwood,Oldham,1.80,3.20,3.00,-,-,0-2,0-2
419,21:45,Grimsby,Leicester,2.00,3.20,2.60,-,-,0-0,0-1
420,21:45,Millwall,Gillingham,1.65,3.30,3.40,-,-,1-1,2-1
423,21:45,Port Vale,Mansfield,1.60,3.30,3.60,-,-,0-0,0-1
425,21:45,Rochdale,Notts County,1.60,3.30,3.60,-,-,0-1,2-1
426,21:45,Scunthorpe,Shrewsbury,1.50,3.60,4.00,-,-,1-0,2-0
427,21:45,Sheffield Utd,Walsall,1.65,3.30,3.40,-,-,0-1,1-2
428,21:45,Southend,Leyton Orient,1.80,3.20,3.00,-,-,0-0,1-0
430,21:45,Swindon,Oxford,2.60,2.90,2.10,-,-,0-0,0-0
431,21:45,Wycombe,West Ham,1.90,3.20,2.80,-,-,1-0,3-0
432,21:45,Aldershot,Forest Green,2.30,3.00,2.30,-,-,0-4,0-4
433,21:45,Barrow,Macclesfield,2.00,3.00,2.70,-,-,0-0,1-1
434,21:45,Braintree,Boreham Wood,2.40,3.00,2.20,-,-,0-1,1-2
435,21:45,Bromley,Woking,2.10,3.10,2.50,-,-,1-1,2-1
436,21:45,Dover Athletic,Sutton United,1.80,3.20,3.00,-,-,1-0,3-1
437,21:45,Eastleigh,Maidstone,1.55,3.30,4.00,-,-,2-0,3-0
438,21:45,Guiseley,York City,2.70,3.00,2.00,-,-,0-0,4-1
439,21:45,North Ferriby,Chester City,3.00,3.20,1.80,-,-,0-0,0-1
440,21:45,Solihull Moors,Southport,1.85,3.20,2.90,-,-,0-0,4-0
441,21:45,Torquay,Dagenham & Rb,2.90,3.20,1.85,-,-,1-0,1-0
442,21:45,Tranmere,Gateshead,1.60,3.20,3.75,-,-,0-0,0-1
443,21:45,Wrexham,Lincoln,2.20,2.90,2.50,-,-,0-2,1-2
444,21:45,Sligo Rovers,Finn Harps,1.35,3.60,5.50,1.60,1.75,0-0,0-0
445,21:45,Limerick,Athlone Town,1.05,6.25,12.50,-,-,0-0,1-0
557,02:00,Santa Cruz,Palmeiras,3.00,2.90,1.90,1.60,1.75,0-1,2-3
558,03:00,Atletico Tucuman,Huracan,1.85,2.80,3.30,1.40,2.05,0-2,0-2
559,03:00,Coritiba,America Mineiro,1.50,3.30,4.30,1.50,1.85,1-0,3-0
447,01:15,Bragantino,Nautico,2.00,2.90,2.80,-,-,0-0,0-1
448,01:15,Londrina,Bahia,2.40,2.90,2.30,-,-,1-0,1-0
449,01:15,Tupi,Criciuma,2.40,2.90,2.30,-,-,0-2,0-2
450,02:30,Ceara,Joinville,1.45,3.40,4.60,-,-,2-0,2-1
451,02:30,Regatas,Goianiense,1.95,2.90,2.90,-,-,1-0,1-2
452,02:30,Vila Nova,Oeste,1.80,3.10,3.10,-,-,0-0,1-0
453,03:30,Avai,Goias,1.85,3.00,3.10,-,-,1-0,2-0
454,03:30,Pelotas,Sampaio Correa,1.40,3.50,5.00,-,-,1-1,1-1
455,03:30,Luverdense,Parana,1.70,3.10,3.50,-,-,2-1,3-2
456,03:30,Paysandu,Vasco de,2.60,2.90,2.10,-,-,0-1,3-1
457,13:00,Gamba Osaka,Yokohama FM,2.10,2.90,2.60,-,-,0-0,0-0
458,13:30,FC Tokyo,Urawa Reds,3.10,3.10,1.80,-,-,0-0,1-2
459,18:30,İzlanda U21,İskoçya U21,1.60,3.20,3.75,-,-,0-0,2-0
460,20:30,San Marino U21,İtdya U21,2.35,4.75,1.75,-,-,0-1,0-3
461,01:30,Paranaense,Chapecoense,1.60,3.20,3.75,1.40,2.05,1-1,3-1
462,01:30,Vitoria,Gremio,2.00,2.90,2.80,1.65,1.70,0-0,0-1
463,03:00,Corinthians,Atl-Mineiro,1.85,3.10,3.00,1.70,1.65,0-0,0-0
