155,20:00,Konyaspor,Osmanlıspor,2.00,3.10,2.60,1.65,1.70,0-1,1-1
156,21:00,Napoli,Sassuolo,1.15,4.75,9.00,2.15,1.35,1-0,1-1
157,22:45,Las Palmas,Athletic Bilbao,2.20,2.90,2.50,1.70,1.65,1-0,3-1
158,23:00,İnter,Fiorentina,1.85,3.10,3.00,1.70,1.65,3-1,4-2
488,00:00,CA Sarmiento,Godoy Cruz,2.20,2.70,2.70,1.35,2.15,1-1,2-2
489,00:00,Colorado,Seattle,1.75,3.10,3.30,1.60,1.75,0-0,0-1
490,00:00,Club Guarani,Libertad,2.10,2.90,2.60,-,-,1-1,1-3
491,00:30,San Lorenzo,Boca Juniors,2.20,2.70,2.70,1.45,1.95,1-2,1-2
492,00:30,Figueirense,Fluminense,2.20,2.80,2.60,1.50,1.85,1-0,1-0
493,00:30,Santa Cruz,Gremio,2.00,3.00,2.70,1.70,1.65,0-0,5-1
494,02:00,Racing Club,Independiente,1.90,2.80,3.20,1.35,2.15,1-0,3-0
495,02:00,Universidad Chile,Audax Itali,1.60,3.30,3.60,1.95,1.45,1-1,2-2
496,02:10,Gen-Caballero,Cerro Porteno,3.75,3.20,1.60,-,-,0-1,1-1
497,03:06,CD Guadalajara,Club America,-,-,-,-,-,0-0,0-1
498,05:06,Pachuca,Necaxa,-,-,-,-,-,0-0,0-0
499,19:00,Yeni Malatyaspor,Giresunspor,1.35,3.50,5.80,1.60,1.75,0-0,1-1
500,20:00,Lechia Gdansk,Gornik Leczna,1.35,3.60,5.50,1.75,1.60,1-0,3-0
503,20:30,PAOK,Atromitos,1.30,3.75,6.25,1.50,1.85,2-0,3-4
504,21:00,Midtjylland,Odense,1.35,3.60,5.50,1.80,1.55,1-0,1-0
505,21:30,CFR Cluj,Pandurii,1.15,4.75,9.00,1.75,1.60,0-1,0-1
506,22:00,Nac Breda,Helmond,1.45,3.60,4.20,-,-,0-0,0-0
507,22:00,De Graafschap,Volendam,2.15,3.10,2.40,-,-,0-0,1-1
508,22:00,Den Bosch,Achilles 29,1.35,3.80,5.00,-,-,0-1,2-1
514,22:00,Dordrecht,Jong Ajax,3.10,3.30,1.75,-,-,0-1,0-2
515,22:00,Emmen,MVV Maastricht,2.40,3.00,2.30,-,-,0-0,0-0
516,22:00,Fortuna Sittard,EVV Eindhoven,2.85,3.20,1.85,-,-,0-0,1-1
517,22:00,Jong PSV,FC Oss,1.35,3.80,4.90,-,-,1-1,2-4
518,22:00,Utrecht II,Almere City,2.90,3.30,1.80,-,-,1-0,1-1
519,22:00,Telstar,Cambuur Lee,4.20,3.60,1.45,-,-,0-1,0-3
520,22:00,VV Venlo,Waalwijk,1.25,4.20,6.00,-,-,1-0,4-0
521,22:15,Stuttgart,Nürnberg,1.70,3.20,3.30,1.85,1.50,2-0,3-1
522,22:30,Reims,Niort,1.65,3.20,3.60,1.50,1.85,0-0,1-0
523,22:30,Salernitana,Pro Vercelli,1.65,3.20,3.60,1.50,1.85,1-0,1-1
524,22:45,Huddersfield,Wigan,1.80,3.10,3.10,1.45,1.95,0-1,1-2
525,23:00,Defensa Justicia,Patronato,1.90,2.80,3.20,1.35,2.15,1-0,1-2
526,23:00,Palestino,Union Etdola,2.10,3.10,2.50,1.85,1.50,0-0,2-0
527,23:00,Braga,Feirense,1.35,3.60,5.50,1.65,1.70,3-1,6-2
401,12:30,Yeni Amasya,İst-Başakşehir,-,-,-,-,-,0-0,0-1
402,13:25,Kashima Antlers,Urawa Reds,2.50,2.90,2.20,1.70,1.65,0-0,0-1
403,14:30,Ümraniyespor,Aydınspor 1923,-,-,-,-,-,0-1,3-1
404,16:45,Sivasspor,Göztepe,-,-,-,-,-,0-0,0-1
405,17:00,Empoli,Cesena,1.65,3.20,3.60,1.45,1.95,0-0,1-1
406,18:00,Lokomotiva,HNK Rijeka,-,-,-,-,-,0-3,1-3
407,18:30,Kayserispor,Boluspor,-,-,-,-,-,0-0,3-0
408,19:00,Concordia,Targu Mureş,1.75,3.00,3.40,1.45,1.95,0-0,1-2
409,20:00,AGF Aarhus,Lyngby,1.85,3.10,3.00,1.75,1.60,0-0,0-1
410,20:00,Sonderjyske,Aalborg,2.10,2.90,2.60,1.70,1.65,1-0,1-1
411,20:00,Chievo,Novara,1.50,3.30,4.30,1.55,1.80,2-0,3-0
412,20:30,Darıca Gençlerbirliği,Beşiktaş,-,-,-,-,-,0-0,1-2
413,21:00,Altach,Ried,1.45,3.40,4.60,1.75,1.60,1-0,1-0
414,21:00,Lille,Caen,1.60,3.10,4.00,1.35,2.15,2-1,4-2
415,21:00,Lorient,Rennes,2.20,2.80,2.60,1.55,1.80,1-1,2-1
416,21:00,Real Betis,Lille,2.20,3.00,2.40,-,-,1-2,1-4
417,21:30,Constanta,CSMS Iaşi,1.40,3.50,5.00,1.55,1.80,0-0,1-0
418,22:00,Eupen,Club Brugge,3.30,3.40,1.65,2.05,1.40,1-0,3-2
419,22:00,Copenhagen,Viborg,1.15,4.75,9.00,1.95,1.45,2-0,4-0
420,22:00,Leganes,Valencia,2.80,2.90,2.00,1.55,1.80,0-2,1-3
423,22:45,Sint Truiden,KV Mechelen,2.20,2.90,2.50,1.70,1.65,0-1,2-2
424,22:45,Hull,Newcastle,2.70,3.00,2.00,1.65,1.70,0-0,0-0
425,22:45,Liverpool,Leeds Utd,1.05,6.25,12.50,2.50,1.25,0-0,2-0
426,22:45,Sheffield Utd,Walsall,1.30,3.75,6.25,1.75,1.60,0-1,0-1
427,22:45,Boreham Wood,Braintree,1.65,3.20,3.60,1.55,1.80,ERT,ERT
428,22:45,Chester City,North Ferriby,1.30,3.75,6.25,1.80,1.55,0-0,3-0
429,22:45,Dagenham & Rb,Torquay,1.40,3.50,5.00,1.70,1.65,0-0,0-1
430,22:45,Gateshead,Tranmere,2.70,3.00,2.00,1.55,1.80,0-1,0-1
431,22:45,Lincoln,Wrexham,1.45,3.40,4.60,1.70,1.65,1-0,1-0
432,22:45,Macclesfield,Barrow,2.50,2.90,2.20,1.55,1.80,ERT,ERT
433,22:45,Maidstone,Eastleigh,3.00,3.10,1.85,1.70,1.65,1-0,2-1
434,22:45,Southport,Solihull Moors,2.00,3.00,2.70,1.85,1.50,0-0,0-0
435,22:45,Sutton United,Dover Athletic,2.10,2.90,2.60,1.75,1.60,0-4,0-6
436,22:45,Woking,Bromley,2.10,2.90,2.60,1.85,1.50,1-1,2-1
437,22:45,York City,Guiseley,2.00,3.00,2.70,1.70,1.65,0-0,1-1
439,22:45,Brechin City,Ayr United,2.60,3.20,2.00,2.05,1.40,0-0,0-1
440,22:45,East Fife,Edinburgh City,1.25,4.60,5.50,1.95,1.45,0-1,1-1
441,22:45,Queen`s Park,Montrose,1.45,3.60,4.30,2.05,1.40,1-0,2-0
442,23:00,Dijon,Monaco,4.30,3.30,1.50,1.80,1.55,0-1,1-1
443,23:00,Ajaccio,Amiens,2.10,2.70,2.80,1.35,2.15,0-0,1-1
444,23:00,Auxerre,Nimes,2.30,2.70,2.50,1.50,1.85,1-0,2-0
445,23:00,Brest,Troyes,2.20,2.70,2.70,1.45,1.95,1-1,2-1
446,23:00,Clermont,Fc Tours,1.85,3.00,3.10,1.50,1.85,0-0,0-0
447,23:00,Laval,Lens,2.70,2.70,2.20,1.30,2.30,0-1,0-1
448,23:00,Le Havre,Strasbourg,1.80,2.90,3.30,1.40,2.05,0-0,0-1
449,23:00,Red Star,Orleans,2.10,2.70,2.80,1.40,2.05,1-0,1-0
450,23:00,Sochaux,Bourg-Peron,1.65,3.10,3.75,1.40,2.05,0-1,1-1
451,23:00,Valenciennes,Gazelec Ajac,2.20,2.70,2.70,1.35,2.15,0-0,0-0
452,23:00,Torino,Pisa,1.10,5.50,10.00,1.80,1.55,0-0,0-0
453,23:00,Alcorcon,Etdyol,2.80,2.90,2.00,1.40,2.05,0-0,1-1
454,23:00,Sporting Gijon,Eibar,2.50,2.90,2.20,1.50,1.85,0-1,1-2
528,01:00,Coritiba,Vitoria,1.85,3.00,3.10,1.60,1.75,0-1,0-1
529,01:10,Gimnasia La,Union Santa Fe,1.90,2.80,3.20,1.35,2.15,1-1,1-1
530,03:20,San Martin,Atletico Rafaela,1.85,2.90,3.20,1.35,2.15,0-1,0-3
455,00:00,Real Betis,Deportivo,1.85,3.00,3.10,1.50,1.85,1-0,1-0
456,00:15,Porto,Belenenses,1.15,4.75,9.00,1.75,1.60,0-0,0-0
458,12:00,Tuzlaspor,24 Erzincanspor,1.20,3.90,4.80,-,-,1-0,4-0
459,14:00,Menemen Bld,Diyarbakır BŞB,2.10,2.70,2.20,-,-,1-1,2-1
460,14:00,Şanlıurfaspor,Kırklarelispor,1.25,3.70,4.40,-,-,1-1,4-1
461,15:00,CS Craiova,ACS Poli,1.30,3.75,6.25,1.65,1.70,2-0,2-0
462,16:30,Akhisar Bld,Bursaspor,2.30,3.20,2.20,-,-,3-2,3-3
463,17:00,Palermo,Spezia,1.90,2.90,3.00,1.55,1.80,0-0,0-0
464,17:00,Ural,Rostov,3.20,2.90,1.85,1.30,2.30,1-0,1-0
466,18:00,Mfk Karvina,Dukla Praha,2.20,2.90,2.50,-,-,0-0,1-1
468,18:30,FC Botoşani,Gaz Metan,1.90,2.90,3.00,1.50,1.85,0-0,0-0
469,18:30,Galatasaray,Elazığspor,1.10,4.50,5.90,-,-,1-0,1-1
470,19:00,Rubin Kazan,Arsenal Tula,1.30,3.75,6.25,1.45,1.95,0-0,1-0
471,19:00,CSKA Moscow,Rubin Kazan,2.20,3.25,2.30,-,-,1-0,2-1
472,19:30,CSKA Moscow,Orenburg,1.20,4.30,8.00,1.45,1.95,1-0,2-0
473,19:30,Zenit,FC Ufa,1.10,5.50,10.00,1.80,1.55,0-0,2-0
474,19:30,Sporting Lisbon,Zenit,2.15,3.75,2.10,-,-,1-0,1-2
475,14:00,Jerv FC,Stabaek,2.60,2.90,2.10,1.70,1.65,0-0,1-0
476,20:00,Nordsjaelland,Horsens,1.70,3.10,3.50,1.75,1.60,0-1,2-1
